Content,KC
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Có 5 quyển sách Văn khác nhau và 3 quyển sách Toán khác nhau. Xếp 8 quyển sách này thành một hàng ngang trên kệ sao cho mỗi quyển sách Toán đều nằm giữa hai quyển sách Văn. Số cách xếp là __2880__ cách.</span></p>","18.K10.2.2.2 - Ứng dụng được hoán vị, chỉnh hợp, tổ hợp vào giải quyết các bài toán đếm"
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(0, 0, 0);"">Có 7 nam 5 nữ xếp thành một hàng ngang. Số cách xếp sao cho 2 vị trí đầu và cuối là nam và không có 2 nữ nào đứng cạnh nhau là__3628800__ cách.</span></p>","18.K10.2.2.2 - Ứng dụng được hoán vị, chỉnh hợp, tổ hợp vào giải quyết các bài toán đếm"
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Một nhóm gồm 8 học sinh, trong đó có An, Bình và Cường. Xếp 8 học sinh này thành một hàng ngang. Số cách xếp sao cho giữa An và Bình có đúng 2 học sinh khác là __7200__ cách.</span></p>","18.K10.2.2.2 - Ứng dụng được hoán vị, chỉnh hợp, tổ hợp vào giải quyết các bài toán đếm"
"<p><span style=""color: rgb(26, 28, 30);"">Có 3 quyển sách Toán khác nhau, 4 quyển sách Lý khác nhau và 2 quyển sách Hóa khác nhau. Xếp tất cả các quyển sách này lên một kệ dài. &nbsp;Có bao nhiêu cách xếp sao cho không có hai quyển sách Hóa nào đứng cạnh nhau?</span></p>","18.K10.2.2.2 - Ứng dụng được hoán vị, chỉnh hợp, tổ hợp vào giải quyết các bài toán đếm"
"<p><span style=""color: rgb(26, 28, 30);"">&nbsp;Một nhóm có 5 học sinh An, Bình, Cường, Dũng, Lan.</span></p><p>Nối đáp án cột A sao cho phù hợp với cột B </p>","18.K10.2.2.2 - Ứng dụng được hoán vị, chỉnh hợp, tổ hợp vào giải quyết các bài toán đếm"
"<p><span style=""color: rgb(26, 28, 30);"">Trong một rổ có 5 quả táo và 3 quả cam (các quả đều khác nhau). Có bao nhiêu cách chọn ra 1 quả táo và 1 quả cam, sau đó tặng cho hai bạn An và Bình?</span></p>","18.K10.2.2.2 - Ứng dụng được hoán vị, chỉnh hợp, tổ hợp vào giải quyết các bài toán đếm"
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Một đội văn nghệ có 6 bạn nam và 5 bạn nữ (các bạn đều khác nhau). Cần chọn ra 1 bạn nam và 2 bạn nữ để tham gia vào một tiểu phẩm có 3 vai diễn khác nhau (mỗi bạn một vai). Số cách phân công là __360__ cách.</span></p>","18.K10.2.2.2 - Ứng dụng được hoán vị, chỉnh hợp, tổ hợp vào giải quyết các bài toán đếm"
"<p><span style=""color: rgb(26, 28, 30);"">Từ 7 chữ cái khác nhau {A, B, C, D, E, F, G} và 4 chữ số khác nhau {1, 2, 3, 4}, người ta muốn tạo một mã gồm 2 chữ cái và 1 chữ số (các ký tự trong mã đôi một khác nhau). Hỏi có bao nhiêu cách tạo mã nếu 3 ký tự này được sắp xếp theo một thứ tự tùy ý?</span></p>","18.K10.2.2.2 - Ứng dụng được hoán vị, chỉnh hợp, tổ hợp vào giải quyết các bài toán đếm"
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Một cửa hàng có 5 loại bút bi xanh khác nhau, 4 loại bút bi đỏ khác nhau và 3 loại bút bi đen khác nhau. Một khách hàng muốn mua 1 bút xanh, 1 bút đỏ và 1 bút đen, sau đó gói chúng vào 3 hộp quà khác nhau (mỗi hộp một bút). Số cách thực hiện là __360__ cách.</span></p>","18.K10.2.2.2 - Ứng dụng được hoán vị, chỉnh hợp, tổ hợp vào giải quyết các bài toán đếm"
"<p><span style=""color: rgb(26, 28, 30);"">Một lớp học có 10 học sinh nam và 8 học sinh nữ. Giáo viên muốn chọn 2 học sinh nam và 2 học sinh nữ để trao 4 suất học bổng khác nhau . Hỏi có bao nhiêu cách trao học bổng?</span></p>","18.K10.2.2.2 - Ứng dụng được hoán vị, chỉnh hợp, tổ hợp vào giải quyết các bài toán đếm"
"<p><span style=""color: rgb(26, 28, 30);"">Có 7 quyển sách khác nhau, trong đó có 3 quyển Toán (T1, T2, T3) và 4 quyển Văn (V1, V2, V3, V4). Xếp 7 quyển sách này lên một kệ dài. Hỏi có bao nhiêu cách xếp sao cho quyển Toán T1 và Toán T2 luôn đứng cách nhau đúng 1 quyển sách Văn?</span></p>","18.K10.2.2.2 - Ứng dụng được hoán vị, chỉnh hợp, tổ hợp vào giải quyết các bài toán đếm"
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Có 4 chữ số lẻ khác nhau (1, 3, 5, 7) và 3 chữ số chẵn khác nhau (2, 4, 6). Gọi A là tập hợp các số tự nhiên có 7 chữ số khác nhau từ các chữ số trên. Số phần tử của A thỏa mãn điều kiện giữa chữ số 1 và chữ số 2 có đúng 3 chữ số khác là __720__số.</span></p>","18.K10.2.2.2 - Ứng dụng được hoán vị, chỉnh hợp, tổ hợp vào giải quyết các bài toán đếm"
"<p><span style=""color: rgb(26, 28, 30);"">Một đoàn xiếc có 3 tiết mục nhào lộn khác nhau, 4 tiết mục ảo thuật khác nhau và 2 tiết mục hề khác nhau. Họ cần sắp xếp thứ tự biểu diễn tất cả các tiết mục này trong một buổi diễn.</span></p><p>Nối đáp án cột A sao cho phù hợp với cột B </p>","18.K10.2.2.2 - Ứng dụng được hoán vị, chỉnh hợp, tổ hợp vào giải quyết các bài toán đếm"
"<p><span style=""color: rgb(26, 28, 30);"">Trong một buổi dạ hội, có 6 cặp vợ chồng. Họ được xếp ngồi trên một hàng ghế dài có 12 chỗ. Hỏi có bao nhiêu cách xếp sao cho giữa ông A và bà B (không phải vợ chồng) có đúng 1 người đàn ông và 1 người phụ nữ? (Thứ tự của 2 người ở giữa không cố định).</span></p>","18.K10.2.2.2 - Ứng dụng được hoán vị, chỉnh hợp, tổ hợp vào giải quyết các bài toán đếm"
